Time,Interval Start,Interval End,Location,Location Type,Market,SPP
2025-12-27 15:00:00-06:00,2025-12-27 15:00:00-06:00,2025-12-27 15:15:00-06:00,HB_NORTH,Trading Hub,REAL_TIME_15_MIN,-0.3
2025-12-27 15:00:00-06:00,2025-12-27 15:00:00-06:00,2025-12-27 15:15:00-06:00,LZ_NORTH,Load Zone,REAL_TIME_15_MIN,-0.63
2025-12-27 15:00:00-06:00,2025-12-27 15:00:00-06:00,2025-12-27 15:15:00-06:00,LZ_NORTH,Load Zone,REAL_TIME_15_MIN,-0.63
2025-12-27 15:15:00-06:00,2025-12-27 15:15:00-06:00,2025-12-27 15:30:00-06:00,HB_NORTH,Trading Hub,REAL_TIME_15_MIN,0.99
2025-12-27 15:15:00-06:00,2025-12-27 15:15:00-06:00,2025-12-27 15:30:00-06:00,LZ_NORTH,Load Zone,REAL_TIME_15_MIN,0.38
2025-12-27 15:15:00-06:00,2025-12-27 15:15:00-06:00,2025-12-27 15:30:00-06:00,LZ_NORTH,Load Zone,REAL_TIME_15_MIN,0.38
2025-12-27 15:30:00-06:00,2025-12-27 15:30:00-06:00,2025-12-27 15:45:00-06:00,LZ_NORTH,Load Zone,REAL_TIME_15_MIN,0.2
2025-12-27 15:30:00-06:00,2025-12-27 15:30:00-06:00,2025-12-27 15:45:00-06:00,HB_NORTH,Trading Hub,REAL_TIME_15_MIN,0.75
2025-12-27 15:30:00-06:00,2025-12-27 15:30:00-06:00,2025-12-27 15:45:00-06:00,LZ_NORTH,Load Zone,REAL_TIME_15_MIN,0.2
2025-12-27 15:45:00-06:00,2025-12-27 15:45:00-06:00,2025-12-27 16:00:00-06:00,HB_NORTH,Trading Hub,REAL_TIME_15_MIN,1.02
2025-12-27 15:45:00-06:00,2025-12-27 15:45:00-06:00,2025-12-27 16:00:00-06:00,LZ_NORTH,Load Zone,REAL_TIME_15_MIN,0.41
2025-12-27 15:45:00-06:00,2025-12-27 15:45:00-06:00,2025-12-27 16:00:00-06:00,LZ_NORTH,Load Zone,REAL_TIME_15_MIN,0.41
2025-12-27 16:00:00-06:00,2025-12-27 16:00:00-06:00,2025-12-27 16:15:00-06:00,LZ_NORTH,Load Zone,REAL_TIME_15_MIN,6.4
2025-12-27 16:00:00-06:00,2025-12-27 16:00:00-06:00,2025-12-27 16:15:00-06:00,HB_NORTH,Trading Hub,REAL_TIME_15_MIN,8.2
2025-12-27 16:00:00-06:00,2025-12-27 16:00:00-06:00,2025-12-27 16:15:00-06:00,LZ_NORTH,Load Zone,REAL_TIME_15_MIN,6.39
2025-12-27 16:15:00-06:00,2025-12-27 16:15:00-06:00,2025-12-27 16:30:00-06:00,HB_NORTH,Trading Hub,REAL_TIME_15_MIN,14.77
2025-12-27 16:15:00-06:00,2025-12-27 16:15:00-06:00,2025-12-27 16:30:00-06:00,LZ_NORTH,Load Zone,REAL_TIME_15_MIN,12.28
2025-12-27 16:15:00-06:00,2025-12-27 16:15:00-06:00,2025-12-27 16:30:00-06:00,LZ_NORTH,Load Zone,REAL_TIME_15_MIN,12.28
2025-12-27 16:30:00-06:00,2025-12-27 16:30:00-06:00,2025-12-27 16:45:00-06:00,HB_NORTH,Trading Hub,REAL_TIME_15_MIN,21.87
2025-12-27 16:30:00-06:00,2025-12-27 16:30:00-06:00,2025-12-27 16:45:00-06:00,LZ_NORTH,Load Zone,REAL_TIME_15_MIN,18.86
2025-12-27 16:30:00-06:00,2025-12-27 16:30:00-06:00,2025-12-27 16:45:00-06:00,LZ_NORTH,Load Zone,REAL_TIME_15_MIN,18.85
2025-12-27 16:45:00-06:00,2025-12-27 16:45:00-06:00,2025-12-27 17:00:00-06:00,LZ_NORTH,Load Zone,REAL_TIME_15_MIN,20.84
2025-12-27 16:45:00-06:00,2025-12-27 16:45:00-06:00,2025-12-27 17:00:00-06:00,LZ_NORTH,Load Zone,REAL_TIME_15_MIN,20.84
2025-12-27 16:45:00-06:00,2025-12-27 16:45:00-06:00,2025-12-27 17:00:00-06:00,HB_NORTH,Trading Hub,REAL_TIME_15_MIN,23.91
2025-12-27 17:00:00-06:00,2025-12-27 17:00:00-06:00,2025-12-27 17:15:00-06:00,HB_NORTH,Trading Hub,REAL_TIME_15_MIN,21.49
2025-12-27 17:00:00-06:00,2025-12-27 17:00:00-06:00,2025-12-27 17:15:00-06:00,LZ_NORTH,Load Zone,REAL_TIME_15_MIN,18.73
2025-12-27 17:00:00-06:00,2025-12-27 17:00:00-06:00,2025-12-27 17:15:00-06:00,LZ_NORTH,Load Zone,REAL_TIME_15_MIN,18.73
2025-12-27 17:15:00-06:00,2025-12-27 17:15:00-06:00,2025-12-27 17:30:00-06:00,HB_NORTH,Trading Hub,REAL_TIME_15_MIN,21.91
2025-12-27 17:15:00-06:00,2025-12-27 17:15:00-06:00,2025-12-27 17:30:00-06:00,LZ_NORTH,Load Zone,REAL_TIME_15_MIN,19.42
2025-12-27 17:15:00-06:00,2025-12-27 17:15:00-06:00,2025-12-27 17:30:00-06:00,LZ_NORTH,Load Zone,REAL_TIME_15_MIN,19.42
2025-12-27 17:30:00-06:00,2025-12-27 17:30:00-06:00,2025-12-27 17:45:00-06:00,LZ_NORTH,Load Zone,REAL_TIME_15_MIN,18.41
2025-12-27 17:30:00-06:00,2025-12-27 17:30:00-06:00,2025-12-27 17:45:00-06:00,HB_NORTH,Trading Hub,REAL_TIME_15_MIN,20.86
2025-12-27 17:30:00-06:00,2025-12-27 17:30:00-06:00,2025-12-27 17:45:00-06:00,LZ_NORTH,Load Zone,REAL_TIME_15_MIN,18.41
2025-12-27 17:45:00-06:00,2025-12-27 17:45:00-06:00,2025-12-27 18:00:00-06:00,HB_NORTH,Trading Hub,REAL_TIME_15_MIN,21.05
2025-12-27 17:45:00-06:00,2025-12-27 17:45:00-06:00,2025-12-27 18:00:00-06:00,LZ_NORTH,Load Zone,REAL_TIME_15_MIN,18.53
2025-12-27 17:45:00-06:00,2025-12-27 17:45:00-06:00,2025-12-27 18:00:00-06:00,LZ_NORTH,Load Zone,REAL_TIME_15_MIN,18.53
2025-12-27 18:00:00-06:00,2025-12-27 18:00:00-06:00,2025-12-27 18:15:00-06:00,HB_NORTH,Trading Hub,REAL_TIME_15_MIN,20.06
2025-12-27 18:00:00-06:00,2025-12-27 18:00:00-06:00,2025-12-27 18:15:00-06:00,LZ_NORTH,Load Zone,REAL_TIME_15_MIN,17.21
2025-12-27 18:00:00-06:00,2025-12-27 18:00:00-06:00,2025-12-27 18:15:00-06:00,LZ_NORTH,Load Zone,REAL_TIME_15_MIN,17.21
2025-12-27 18:15:00-06:00,2025-12-27 18:15:00-06:00,2025-12-27 18:30:00-06:00,HB_NORTH,Trading Hub,REAL_TIME_15_MIN,20.33
2025-12-27 18:15:00-06:00,2025-12-27 18:15:00-06:00,2025-12-27 18:30:00-06:00,LZ_NORTH,Load Zone,REAL_TIME_15_MIN,16.85
2025-12-27 18:15:00-06:00,2025-12-27 18:15:00-06:00,2025-12-27 18:30:00-06:00,LZ_NORTH,Load Zone,REAL_TIME_15_MIN,16.85
2025-12-27 18:30:00-06:00,2025-12-27 18:30:00-06:00,2025-12-27 18:45:00-06:00,LZ_NORTH,Load Zone,REAL_TIME_15_MIN,16.3
2025-12-27 18:30:00-06:00,2025-12-27 18:30:00-06:00,2025-12-27 18:45:00-06:00,LZ_NORTH,Load Zone,REAL_TIME_15_MIN,16.3
2025-12-27 18:30:00-06:00,2025-12-27 18:30:00-06:00,2025-12-27 18:45:00-06:00,HB_NORTH,Trading Hub,REAL_TIME_15_MIN,19.52
2025-12-27 18:45:00-06:00,2025-12-27 18:45:00-06:00,2025-12-27 19:00:00-06:00,HB_NORTH,Trading Hub,REAL_TIME_15_MIN,18.98
2025-12-27 18:45:00-06:00,2025-12-27 18:45:00-06:00,2025-12-27 19:00:00-06:00,LZ_NORTH,Load Zone,REAL_TIME_15_MIN,15.86
2025-12-27 18:45:00-06:00,2025-12-27 18:45:00-06:00,2025-12-27 19:00:00-06:00,LZ_NORTH,Load Zone,REAL_TIME_15_MIN,15.86
2025-12-27 19:00:00-06:00,2025-12-27 19:00:00-06:00,2025-12-27 19:15:00-06:00,HB_NORTH,Trading Hub,REAL_TIME_15_MIN,19.24
2025-12-27 19:00:00-06:00,2025-12-27 19:00:00-06:00,2025-12-27 19:15:00-06:00,LZ_NORTH,Load Zone,REAL_TIME_15_MIN,15.76
2025-12-27 19:00:00-06:00,2025-12-27 19:00:00-06:00,2025-12-27 19:15:00-06:00,LZ_NORTH,Load Zone,REAL_TIME_15_MIN,15.76
2025-12-27 19:15:00-06:00,2025-12-27 19:15:00-06:00,2025-12-27 19:30:00-06:00,HB_NORTH,Trading Hub,REAL_TIME_15_MIN,18.85
2025-12-27 19:15:00-06:00,2025-12-27 19:15:00-06:00,2025-12-27 19:30:00-06:00,LZ_NORTH,Load Zone,REAL_TIME_15_MIN,15.11
2025-12-27 19:15:00-06:00,2025-12-27 19:15:00-06:00,2025-12-27 19:30:00-06:00,LZ_NORTH,Load Zone,REAL_TIME_15_MIN,15.11
2025-12-27 19:30:00-06:00,2025-12-27 19:30:00-06:00,2025-12-27 19:45:00-06:00,HB_NORTH,Trading Hub,REAL_TIME_15_MIN,19.07
2025-12-27 19:30:00-06:00,2025-12-27 19:30:00-06:00,2025-12-27 19:45:00-06:00,LZ_NORTH,Load Zone,REAL_TIME_15_MIN,15.21
2025-12-27 19:30:00-06:00,2025-12-27 19:30:00-06:00,2025-12-27 19:45:00-06:00,LZ_NORTH,Load Zone,REAL_TIME_15_MIN,15.21
2025-12-27 19:45:00-06:00,2025-12-27 19:45:00-06:00,2025-12-27 20:00:00-06:00,LZ_NORTH,Load Zone,REAL_TIME_15_MIN,15.29
2025-12-27 19:45:00-06:00,2025-12-27 19:45:00-06:00,2025-12-27 20:00:00-06:00,LZ_NORTH,Load Zone,REAL_TIME_15_MIN,15.29
2025-12-27 19:45:00-06:00,2025-12-27 19:45:00-06:00,2025-12-27 20:00:00-06:00,HB_NORTH,Trading Hub,REAL_TIME_15_MIN,19.26
2025-12-27 20:00:00-06:00,2025-12-27 20:00:00-06:00,2025-12-27 20:15:00-06:00,HB_NORTH,Trading Hub,REAL_TIME_15_MIN,18.74
2025-12-27 20:00:00-06:00,2025-12-27 20:00:00-06:00,2025-12-27 20:15:00-06:00,LZ_NORTH,Load Zone,REAL_TIME_15_MIN,14.75
2025-12-27 20:00:00-06:00,2025-12-27 20:00:00-06:00,2025-12-27 20:15:00-06:00,LZ_NORTH,Load Zone,REAL_TIME_15_MIN,14.75
2025-12-27 20:15:00-06:00,2025-12-27 20:15:00-06:00,2025-12-27 20:30:00-06:00,HB_NORTH,Trading Hub,REAL_TIME_15_MIN,18.98
2025-12-27 20:15:00-06:00,2025-12-27 20:15:00-06:00,2025-12-27 20:30:00-06:00,LZ_NORTH,Load Zone,REAL_TIME_15_MIN,14.88
2025-12-27 20:15:00-06:00,2025-12-27 20:15:00-06:00,2025-12-27 20:30:00-06:00,LZ_NORTH,Load Zone,REAL_TIME_15_MIN,14.88
2025-12-27 20:30:00-06:00,2025-12-27 20:30:00-06:00,2025-12-27 20:45:00-06:00,HB_NORTH,Trading Hub,REAL_TIME_15_MIN,19.6
2025-12-27 20:30:00-06:00,2025-12-27 20:30:00-06:00,2025-12-27 20:45:00-06:00,LZ_NORTH,Load Zone,REAL_TIME_15_MIN,15.47
2025-12-27 20:30:00-06:00,2025-12-27 20:30:00-06:00,2025-12-27 20:45:00-06:00,LZ_NORTH,Load Zone,REAL_TIME_15_MIN,15.47
2025-12-27 20:45:00-06:00,2025-12-27 20:45:00-06:00,2025-12-27 21:00:00-06:00,LZ_NORTH,Load Zone,REAL_TIME_15_MIN,15.38
2025-12-27 20:45:00-06:00,2025-12-27 20:45:00-06:00,2025-12-27 21:00:00-06:00,LZ_NORTH,Load Zone,REAL_TIME_15_MIN,15.38
2025-12-27 20:45:00-06:00,2025-12-27 20:45:00-06:00,2025-12-27 21:00:00-06:00,HB_NORTH,Trading Hub,REAL_TIME_15_MIN,19.64
2025-12-27 21:00:00-06:00,2025-12-27 21:00:00-06:00,2025-12-27 21:15:00-06:00,LZ_NORTH,Load Zone,REAL_TIME_15_MIN,15.53
2025-12-27 21:00:00-06:00,2025-12-27 21:00:00-06:00,2025-12-27 21:15:00-06:00,HB_NORTH,Trading Hub,REAL_TIME_15_MIN,19.81
2025-12-27 21:00:00-06:00,2025-12-27 21:00:00-06:00,2025-12-27 21:15:00-06:00,LZ_NORTH,Load Zone,REAL_TIME_15_MIN,15.53
2025-12-27 21:15:00-06:00,2025-12-27 21:15:00-06:00,2025-12-27 21:30:00-06:00,HB_NORTH,Trading Hub,REAL_TIME_15_MIN,19.82
2025-12-27 21:15:00-06:00,2025-12-27 21:15:00-06:00,2025-12-27 21:30:00-06:00,LZ_NORTH,Load Zone,REAL_TIME_15_MIN,15.55
2025-12-27 21:15:00-06:00,2025-12-27 21:15:00-06:00,2025-12-27 21:30:00-06:00,LZ_NORTH,Load Zone,REAL_TIME_15_MIN,15.55
2025-12-27 21:30:00-06:00,2025-12-27 21:30:00-06:00,2025-12-27 21:45:00-06:00,HB_NORTH,Trading Hub,REAL_TIME_15_MIN,19.82
2025-12-27 21:30:00-06:00,2025-12-27 21:30:00-06:00,2025-12-27 21:45:00-06:00,LZ_NORTH,Load Zone,REAL_TIME_15_MIN,15.58
2025-12-27 21:30:00-06:00,2025-12-27 21:30:00-06:00,2025-12-27 21:45:00-06:00,LZ_NORTH,Load Zone,REAL_TIME_15_MIN,15.58
2025-12-27 21:45:00-06:00,2025-12-27 21:45:00-06:00,2025-12-27 22:00:00-06:00,LZ_NORTH,Load Zone,REAL_TIME_15_MIN,15.47
2025-12-27 21:45:00-06:00,2025-12-27 21:45:00-06:00,2025-12-27 22:00:00-06:00,LZ_NORTH,Load Zone,REAL_TIME_15_MIN,15.47
2025-12-27 21:45:00-06:00,2025-12-27 21:45:00-06:00,2025-12-27 22:00:00-06:00,HB_NORTH,Trading Hub,REAL_TIME_15_MIN,19.69
2025-12-27 22:00:00-06:00,2025-12-27 22:00:00-06:00,2025-12-27 22:15:00-06:00,HB_NORTH,Trading Hub,REAL_TIME_15_MIN,19.2
2025-12-27 22:00:00-06:00,2025-12-27 22:00:00-06:00,2025-12-27 22:15:00-06:00,LZ_NORTH,Load Zone,REAL_TIME_15_MIN,15.17
2025-12-27 22:00:00-06:00,2025-12-27 22:00:00-06:00,2025-12-27 22:15:00-06:00,LZ_NORTH,Load Zone,REAL_TIME_15_MIN,15.17
2025-12-27 22:15:00-06:00,2025-12-27 22:15:00-06:00,2025-12-27 22:30:00-06:00,HB_NORTH,Trading Hub,REAL_TIME_15_MIN,17.9
2025-12-27 22:15:00-06:00,2025-12-27 22:15:00-06:00,2025-12-27 22:30:00-06:00,LZ_NORTH,Load Zone,REAL_TIME_15_MIN,14.18
2025-12-27 22:15:00-06:00,2025-12-27 22:15:00-06:00,2025-12-27 22:30:00-06:00,LZ_NORTH,Load Zone,REAL_TIME_15_MIN,14.18
2025-12-27 22:30:00-06:00,2025-12-27 22:30:00-06:00,2025-12-27 22:45:00-06:00,LZ_NORTH,Load Zone,REAL_TIME_15_MIN,13.68
2025-12-27 22:30:00-06:00,2025-12-27 22:30:00-06:00,2025-12-27 22:45:00-06:00,LZ_NORTH,Load Zone,REAL_TIME_15_MIN,13.68
2025-12-27 22:30:00-06:00,2025-12-27 22:30:00-06:00,2025-12-27 22:45:00-06:00,HB_NORTH,Trading Hub,REAL_TIME_15_MIN,17.1
2025-12-27 22:45:00-06:00,2025-12-27 22:45:00-06:00,2025-12-27 23:00:00-06:00,HB_NORTH,Trading Hub,REAL_TIME_15_MIN,16.21
2025-12-27 22:45:00-06:00,2025-12-27 22:45:00-06:00,2025-12-27 23:00:00-06:00,LZ_NORTH,Load Zone,REAL_TIME_15_MIN,13.0
2025-12-27 22:45:00-06:00,2025-12-27 22:45:00-06:00,2025-12-27 23:00:00-06:00,LZ_NORTH,Load Zone,REAL_TIME_15_MIN,13.0
2025-12-27 23:00:00-06:00,2025-12-27 23:00:00-06:00,2025-12-27 23:15:00-06:00,HB_NORTH,Trading Hub,REAL_TIME_15_MIN,15.24
2025-12-27 23:00:00-06:00,2025-12-27 23:00:00-06:00,2025-12-27 23:15:00-06:00,LZ_NORTH,Load Zone,REAL_TIME_15_MIN,12.2
2025-12-27 23:00:00-06:00,2025-12-27 23:00:00-06:00,2025-12-27 23:15:00-06:00,LZ_NORTH,Load Zone,REAL_TIME_15_MIN,12.2
2025-12-27 23:15:00-06:00,2025-12-27 23:15:00-06:00,2025-12-27 23:30:00-06:00,HB_NORTH,Trading Hub,REAL_TIME_15_MIN,13.91
2025-12-27 23:15:00-06:00,2025-12-27 23:15:00-06:00,2025-12-27 23:30:00-06:00,LZ_NORTH,Load Zone,REAL_TIME_15_MIN,11.19
2025-12-27 23:15:00-06:00,2025-12-27 23:15:00-06:00,2025-12-27 23:30:00-06:00,LZ_NORTH,Load Zone,REAL_TIME_15_MIN,11.19
2025-12-27 23:30:00-06:00,2025-12-27 23:30:00-06:00,2025-12-27 23:45:00-06:00,HB_NORTH,Trading Hub,REAL_TIME_15_MIN,12.49
2025-12-27 23:30:00-06:00,2025-12-27 23:30:00-06:00,2025-12-27 23:45:00-06:00,LZ_NORTH,Load Zone,REAL_TIME_15_MIN,9.88
2025-12-27 23:30:00-06:00,2025-12-27 23:30:00-06:00,2025-12-27 23:45:00-06:00,LZ_NORTH,Load Zone,REAL_TIME_15_MIN,9.87
2025-12-27 23:45:00-06:00,2025-12-27 23:45:00-06:00,2025-12-28 00:00:00-06:00,LZ_NORTH,Load Zone,REAL_TIME_15_MIN,8.94
2025-12-27 23:45:00-06:00,2025-12-27 23:45:00-06:00,2025-12-28 00:00:00-06:00,LZ_NORTH,Load Zone,REAL_TIME_15_MIN,8.94
2025-12-27 23:45:00-06:00,2025-12-27 23:45:00-06:00,2025-12-28 00:00:00-06:00,HB_NORTH,Trading Hub,REAL_TIME_15_MIN,11.44
2025-12-28 00:00:00-06:00,2025-12-28 00:00:00-06:00,2025-12-28 00:15:00-06:00,HB_NORTH,Trading Hub,REAL_TIME_15_MIN,11.37
2025-12-28 00:00:00-06:00,2025-12-28 00:00:00-06:00,2025-12-28 00:15:00-06:00,LZ_NORTH,Load Zone,REAL_TIME_15_MIN,8.93
2025-12-28 00:00:00-06:00,2025-12-28 00:00:00-06:00,2025-12-28 00:15:00-06:00,LZ_NORTH,Load Zone,REAL_TIME_15_MIN,8.93
2025-12-28 00:15:00-06:00,2025-12-28 00:15:00-06:00,2025-12-28 00:30:00-06:00,HB_NORTH,Trading Hub,REAL_TIME_15_MIN,11.22
2025-12-28 00:15:00-06:00,2025-12-28 00:15:00-06:00,2025-12-28 00:30:00-06:00,LZ_NORTH,Load Zone,REAL_TIME_15_MIN,8.82
2025-12-28 00:15:00-06:00,2025-12-28 00:15:00-06:00,2025-12-28 00:30:00-06:00,LZ_NORTH,Load Zone,REAL_TIME_15_MIN,8.82
2025-12-28 00:30:00-06:00,2025-12-28 00:30:00-06:00,2025-12-28 00:45:00-06:00,HB_NORTH,Trading Hub,REAL_TIME_15_MIN,12.01
2025-12-28 00:30:00-06:00,2025-12-28 00:30:00-06:00,2025-12-28 00:45:00-06:00,LZ_NORTH,Load Zone,REAL_TIME_15_MIN,9.55
2025-12-28 00:30:00-06:00,2025-12-28 00:30:00-06:00,2025-12-28 00:45:00-06:00,LZ_NORTH,Load Zone,REAL_TIME_15_MIN,9.55
2025-12-28 00:45:00-06:00,2025-12-28 00:45:00-06:00,2025-12-28 01:00:00-06:00,LZ_NORTH,Load Zone,REAL_TIME_15_MIN,8.88
2025-12-28 00:45:00-06:00,2025-12-28 00:45:00-06:00,2025-12-28 01:00:00-06:00,HB_NORTH,Trading Hub,REAL_TIME_15_MIN,11.22
2025-12-28 00:45:00-06:00,2025-12-28 00:45:00-06:00,2025-12-28 01:00:00-06:00,LZ_NORTH,Load Zone,REAL_TIME_15_MIN,8.88
2025-12-28 01:00:00-06:00,2025-12-28 01:00:00-06:00,2025-12-28 01:15:00-06:00,LZ_NORTH,Load Zone,REAL_TIME_15_MIN,8.84
2025-12-28 01:00:00-06:00,2025-12-28 01:00:00-06:00,2025-12-28 01:15:00-06:00,HB_NORTH,Trading Hub,REAL_TIME_15_MIN,11.11
2025-12-28 01:00:00-06:00,2025-12-28 01:00:00-06:00,2025-12-28 01:15:00-06:00,LZ_NORTH,Load Zone,REAL_TIME_15_MIN,8.84
2025-12-28 01:15:00-06:00,2025-12-28 01:15:00-06:00,2025-12-28 01:30:00-06:00,HB_NORTH,Trading Hub,REAL_TIME_15_MIN,10.78
2025-12-28 01:15:00-06:00,2025-12-28 01:15:00-06:00,2025-12-28 01:30:00-06:00,LZ_NORTH,Load Zone,REAL_TIME_15_MIN,8.54
2025-12-28 01:15:00-06:00,2025-12-28 01:15:00-06:00,2025-12-28 01:30:00-06:00,LZ_NORTH,Load Zone,REAL_TIME_15_MIN,8.54
2025-12-28 01:30:00-06:00,2025-12-28 01:30:00-06:00,2025-12-28 01:45:00-06:00,HB_NORTH,Trading Hub,REAL_TIME_15_MIN,10.95
2025-12-28 01:30:00-06:00,2025-12-28 01:30:00-06:00,2025-12-28 01:45:00-06:00,LZ_NORTH,Load Zone,REAL_TIME_15_MIN,8.73
2025-12-28 01:30:00-06:00,2025-12-28 01:30:00-06:00,2025-12-28 01:45:00-06:00,LZ_NORTH,Load Zone,REAL_TIME_15_MIN,8.73
2025-12-28 01:45:00-06:00,2025-12-28 01:45:00-06:00,2025-12-28 02:00:00-06:00,LZ_NORTH,Load Zone,REAL_TIME_15_MIN,8.85
2025-12-28 01:45:00-06:00,2025-12-28 01:45:00-06:00,2025-12-28 02:00:00-06:00,LZ_NORTH,Load Zone,REAL_TIME_15_MIN,8.85
2025-12-28 01:45:00-06:00,2025-12-28 01:45:00-06:00,2025-12-28 02:00:00-06:00,HB_NORTH,Trading Hub,REAL_TIME_15_MIN,10.95
2025-12-28 02:00:00-06:00,2025-12-28 02:00:00-06:00,2025-12-28 02:15:00-06:00,HB_NORTH,Trading Hub,REAL_TIME_15_MIN,11.1
2025-12-28 02:00:00-06:00,2025-12-28 02:00:00-06:00,2025-12-28 02:15:00-06:00,LZ_NORTH,Load Zone,REAL_TIME_15_MIN,9.02
2025-12-28 02:00:00-06:00,2025-12-28 02:00:00-06:00,2025-12-28 02:15:00-06:00,LZ_NORTH,Load Zone,REAL_TIME_15_MIN,9.02
2025-12-28 02:15:00-06:00,2025-12-28 02:15:00-06:00,2025-12-28 02:30:00-06:00,HB_NORTH,Trading Hub,REAL_TIME_15_MIN,11.31
2025-12-28 02:15:00-06:00,2025-12-28 02:15:00-06:00,2025-12-28 02:30:00-06:00,LZ_NORTH,Load Zone,REAL_TIME_15_MIN,9.25
2025-12-28 02:15:00-06:00,2025-12-28 02:15:00-06:00,2025-12-28 02:30:00-06:00,LZ_NORTH,Load Zone,REAL_TIME_15_MIN,9.24
2025-12-28 02:30:00-06:00,2025-12-28 02:30:00-06:00,2025-12-28 02:45:00-06:00,LZ_NORTH,Load Zone,REAL_TIME_15_MIN,9.58
2025-12-28 02:30:00-06:00,2025-12-28 02:30:00-06:00,2025-12-28 02:45:00-06:00,HB_NORTH,Trading Hub,REAL_TIME_15_MIN,11.54
2025-12-28 02:30:00-06:00,2025-12-28 02:30:00-06:00,2025-12-28 02:45:00-06:00,LZ_NORTH,Load Zone,REAL_TIME_15_MIN,9.58
2025-12-28 02:45:00-06:00,2025-12-28 02:45:00-06:00,2025-12-28 03:00:00-06:00,HB_NORTH,Trading Hub,REAL_TIME_15_MIN,11.87
2025-12-28 02:45:00-06:00,2025-12-28 02:45:00-06:00,2025-12-28 03:00:00-06:00,LZ_NORTH,Load Zone,REAL_TIME_15_MIN,10.01
2025-12-28 02:45:00-06:00,2025-12-28 02:45:00-06:00,2025-12-28 03:00:00-06:00,LZ_NORTH,Load Zone,REAL_TIME_15_MIN,10.01
2025-12-28 03:00:00-06:00,2025-12-28 03:00:00-06:00,2025-12-28 03:15:00-06:00,HB_NORTH,Trading Hub,REAL_TIME_15_MIN,12.19
2025-12-28 03:00:00-06:00,2025-12-28 03:00:00-06:00,2025-12-28 03:15:00-06:00,LZ_NORTH,Load Zone,REAL_TIME_15_MIN,10.33
2025-12-28 03:00:00-06:00,2025-12-28 03:00:00-06:00,2025-12-28 03:15:00-06:00,LZ_NORTH,Load Zone,REAL_TIME_15_MIN,10.33
2025-12-28 03:15:00-06:00,2025-12-28 03:15:00-06:00,2025-12-28 03:30:00-06:00,HB_NORTH,Trading Hub,REAL_TIME_15_MIN,12.34
2025-12-28 03:15:00-06:00,2025-12-28 03:15:00-06:00,2025-12-28 03:30:00-06:00,LZ_NORTH,Load Zone,REAL_TIME_15_MIN,10.62
2025-12-28 03:15:00-06:00,2025-12-28 03:15:00-06:00,2025-12-28 03:30:00-06:00,LZ_NORTH,Load Zone,REAL_TIME_15_MIN,10.62
2025-12-28 03:30:00-06:00,2025-12-28 03:30:00-06:00,2025-12-28 03:45:00-06:00,HB_NORTH,Trading Hub,REAL_TIME_15_MIN,13.55
2025-12-28 03:30:00-06:00,2025-12-28 03:30:00-06:00,2025-12-28 03:45:00-06:00,LZ_NORTH,Load Zone,REAL_TIME_15_MIN,12.63
2025-12-28 03:30:00-06:00,2025-12-28 03:30:00-06:00,2025-12-28 03:45:00-06:00,LZ_NORTH,Load Zone,REAL_TIME_15_MIN,12.63
2025-12-28 03:45:00-06:00,2025-12-28 03:45:00-06:00,2025-12-28 04:00:00-06:00,LZ_NORTH,Load Zone,REAL_TIME_15_MIN,13.73
2025-12-28 03:45:00-06:00,2025-12-28 03:45:00-06:00,2025-12-28 04:00:00-06:00,LZ_NORTH,Load Zone,REAL_TIME_15_MIN,13.73
2025-12-28 03:45:00-06:00,2025-12-28 03:45:00-06:00,2025-12-28 04:00:00-06:00,HB_NORTH,Trading Hub,REAL_TIME_15_MIN,13.95
2025-12-28 04:00:00-06:00,2025-12-28 04:00:00-06:00,2025-12-28 04:15:00-06:00,LZ_NORTH,Load Zone,REAL_TIME_15_MIN,14.17
2025-12-28 04:00:00-06:00,2025-12-28 04:00:00-06:00,2025-12-28 04:15:00-06:00,HB_NORTH,Trading Hub,REAL_TIME_15_MIN,14.2
2025-12-28 04:00:00-06:00,2025-12-28 04:00:00-06:00,2025-12-28 04:15:00-06:00,LZ_NORTH,Load Zone,REAL_TIME_15_MIN,14.17
2025-12-28 04:15:00-06:00,2025-12-28 04:15:00-06:00,2025-12-28 04:30:00-06:00,HB_NORTH,Trading Hub,REAL_TIME_15_MIN,13.82
2025-12-28 04:15:00-06:00,2025-12-28 04:15:00-06:00,2025-12-28 04:30:00-06:00,LZ_NORTH,Load Zone,REAL_TIME_15_MIN,13.78
2025-12-28 04:15:00-06:00,2025-12-28 04:15:00-06:00,2025-12-28 04:30:00-06:00,LZ_NORTH,Load Zone,REAL_TIME_15_MIN,13.78
2025-12-28 04:30:00-06:00,2025-12-28 04:30:00-06:00,2025-12-28 04:45:00-06:00,HB_NORTH,Trading Hub,REAL_TIME_15_MIN,13.75
2025-12-28 04:30:00-06:00,2025-12-28 04:30:00-06:00,2025-12-28 04:45:00-06:00,LZ_NORTH,Load Zone,REAL_TIME_15_MIN,13.7
2025-12-28 04:30:00-06:00,2025-12-28 04:30:00-06:00,2025-12-28 04:45:00-06:00,LZ_NORTH,Load Zone,REAL_TIME_15_MIN,13.7
2025-12-28 04:45:00-06:00,2025-12-28 04:45:00-06:00,2025-12-28 05:00:00-06:00,LZ_NORTH,Load Zone,REAL_TIME_15_MIN,13.93
